,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
964,the texas chain saw massacre,PC,Gfinity,Critic,"As a huge fan of the franchise, Texas Chain Saw Massacre absolutely nails the tone and atmosphere - and is a damn fun asymmetrical multiplayer game to boot.","Aug 29, 2023",80
965,the texas chain saw massacre,PC,DBDY_S1KEN,User,BEST GAMES ! **** DBD,"Sep 26, 2023",6.8
966,the texas chain saw massacre,PC,Hassanien,User,"So fun but need some fix still 10/10
Thx xbox game pass let us try The Texas Chain Saw Massacre","Aug 28, 2023",10
967,psikyo shooting stars alpha,Nintendo Switch,TheSixthAxis,Critic,"Barring Sol Divide, this is a great collection of shooters from one of the best in the business. If you’re a fan of the shmup that hasn’t made the leap into these titles on Switch, now’s the perfect time to do so, even if it does only just manage to justify its price versus picking up the games separately.","Jan 14, 2020",69
968,psikyo shooting stars alpha,null,null,User,null,null,6.4
969,psikyo shooting stars alpha,null,null,User,null,null,null
970,psikyo shooting stars bravo,Nintendo Switch,SpazioGames,Critic,"This is an essential buy for all the shoot'em'up aficionados who are in their thirties, and a nice little collection for all the other gamers. It's just a pity that there are no extras of sort included in the digital version.","Feb 10, 2020",67
971,psikyo shooting stars bravo,null,null,User,null,null,null
972,neko journey,null,null,Critic,null,null,tbd
973,neko journey,null,null,User,null,null,null
974,im in love with your dead grandmother,PlayStation 4,Finger Guns,Critic,"Rough, goofy and deeply perplexing, “I’m in Love With Your Dead Grandmother” is among the worst FMV games on consoles. Its only saving grace is how obvious it is that the creators are having a good time making it, giving it a charming sincerity.","Aug 24, 2022",30
975,im in love with your dead grandmother,PlayStation 4,Nogslat,User,"Drama, action, romance, fighting, and the French what else do you need in a game? All of that and the game was 5 dollars! I would be willing to pay hundreds for a game this game. This game has honestly changed my life before this game I had no idea how to woo a dead grandma. 10/10 grandmas would recommend to single grandpas and children from 1-8","May 22, 2023",7.4
976,madden nfl 24,PlayStation 5,PlayStation LifeStyle,Critic,"You can’t go wrong with Madden NFL 24 as the new superstar showdown mode is a compelling selling point for fans pining for arcade gameplay. Plus, the franchise and superstar modes have been improved in a significant way, and it has more long-term staying power as a result. With the core gameplay as solid as ever, EA’s latest football game is a triumphant offering that is more than a roster update.","Aug 21, 2023",65
977,madden nfl 24,PlayStation 5,The Games Machine,Critic,"Despite the excellent work done by FieldSENSE, Madden NFL 24 fails to solve some of the issues that have plagued the EA Sports saga for years. Adding poor menu navigation to predictable game modes and imperfect AI, the final result is a game that has some good moments, but has no chance to win the Superbowl.","Aug 26, 2023",72
978,madden nfl 24,PlayStation 5,Uraharai,User,"Good
- Excellent graphics
- Superstar showdown
- Animations

Bad
-The menu UI need to be fast","Aug 29, 2023",1.3
979,madden nfl 24,PlayStation 5,Cedric71,User,"I've played about 10 games already and I love it! I haven't noticed one glitch yet in any of the games I've played! The gameplay also feels very smooth and franchise is the deepest it's been since Madden 12. I also love that mini games are back, and there's a ton of them, some new some old and improved upon. This is the most fun I've had playing Madden in a very long time!","Aug 19, 2023",10
980,sables grimoire man and elf,null,null,Critic,null,null,tbd
981,sables grimoire man and elf,null,null,User,null,null,null
982,atv monster racing simulator rally cross,null,null,Critic,null,null,tbd
983,atv monster racing simulator rally cross,null,null,User,null,null,null
984,sushi blast,null,null,Critic,null,null,tbd
985,sushi blast,null,null,User,null,null,null
986,endzone a world apart complete edition,null,null,Critic,null,null,tbd
987,endzone a world apart complete edition,null,null,User,null,null,null
988,aery heaven and hell,Xbox One,TheXboxHub,Critic,"Aery - Heaven & Hell ends up in neither Heaven or Hell. It’s snugly in Limbo. Just as we thought we were going to soar up to the Pearly Gates with some high-fidelity visuals and pressure-free objectives, we come crashing back down with repeated levels, shoddy storytelling and a frustrating bug","Aug 13, 2023",60
989,aery heaven and hell,null,null,User,null,null,null
990,black death a tragic dirge,PlayStation 4,Finger Guns,Critic,"To summarise, there’s not a lot to Black Death: A Tragic Dirge and what is here falls between poor or simply adequate. Trophy hunters will be happy with an easy to unlock Platinum but anyone else will find a visually pleasing but thematically bland and uninspired virtual diorama to explore that lacks direction or purpose.","Aug 13, 2022",30
991,black death a tragic dirge,PlayStation 4,Penguinofdojima,User,Truly a perfect game. Flawless in every way. 10/10 will suggest to everyone and anyone.,"Oct 15, 2022",6.0
992,aery flow of time,Xbox One,TheXboxHub,Critic,"The finished quality of Aery - Flow of Time is a shame, because you can see the game underneath. It’s clearly better than what came before, but you’ll need a swatter for all the bugs that obscure the view.","Aug 20, 2023",50
993,aery flow of time,null,null,User,null,null,null
994,easy flight simulator,Nintendo Switch,Video Chums,Critic,Next time people tell me that I have to play a certain game; I'll ignore them because this new flight simulator is a steaming pile of crap.,"Aug 10, 2021",11
995,easy flight simulator,null,null,User,null,null,null
996,alvo vr,PlayStation 4,Pure Playstation,Critic,"Despite ALVO’s flaws, it is a perfect complement to PSVR’s only other VR military shooter. It’s not very polished and the guns and music sound lacklustre, but if you’re looking for a run and gun shooter that feels more like Call of Duty and less like Rainbow Six: Siege, this is the game for you. Here’s hoping that Mardonpol continues to support the game with the promised additions and that the players continue to log in to keep the bots at a minimum.","Apr 26, 2021",75
997,alvo vr,PlayStation 4,Kajan,User,"Bardzo fajna gra na VR, tryb zombie, wszyscy na wszystkich, TDM, podkładanie bomby.
Taki CS dla VR. Dziwi mnie że nie ma ta gra więcej opinii.","Jun 27, 2022",6.3
998,wayfinder,PC,ZTGD,Critic,"As it stands, Wayfinder is by no means a bad game, it’s just an incomplete one at this point due to it only being in early access. Unfortunately, the combat just wasn’t enough to keep me coming back repeatedly lost zone runs and grinding for resources for new weapons. Also, the fact that the narrative has a stopping point due to the nature of early access is kinda lame; I mean I get it, but I don’t like the EA model. I think Wayfinder will be a great game when it finally sees its 1.0 release across all platforms but as it stands the game is but a shadow of what it could be, and it may be best to just wait for its launch later in 2024.","Sep 28, 2023",50
999,wayfinder,null,null,User,null,null,0.5
1000,wayfinder,null,null,User,null,null,tbd
1001,defend the rook,Xbox One,Movies Games and Tech,Critic,"Defend the Rook is a tough rogue-lite turn-based tower defence title. With multiple classes to pick from, many enemies to thwart, and some challenging levels to overcome, this isn't for the faint of heart. I adored every moment, but sluggish controls let it down. Other than this, it is a great game that should be on your radar.","Apr 17, 2023",70
1002,defend the rook,null,null,User,null,null,null
1003,dragon ball z kakarot the 23rd world tournament,PlayStation 5,Multiplayer.it,Critic,Quotation forthcoming.,"Aug 27, 2023",78
1004,dragon ball z kakarot the 23rd world tournament,null,null,User,null,null,null
1005,lets build a zoo aquarium odyssey,Xbox Series X,TheXboxHub,Critic,"The Let’s Build a Zoo: Aquarium Odyssey campaign is an excellent extension of an already brilliant game. It’s fantastic how much freshness the aquatic theme brings to the table in terms of tasks, buildings, and decorative pieces.","Sep 10, 2023",90
1006,lets build a zoo aquarium odyssey,null,null,User,null,null,null
1007,die after sunset,PC,Gaming Age,Critic,"While Die After Sunset may have spent a few years in Early Access, it still doesn’t feel like a game that should have been given a full release. No matter how good its premise may be, and how interesting an idea “single-player Fortnite” may sound on paper, it’s clear that Die After Sunset still isn’t something worthwhile.","Nov 15, 2023",55
1008,die after sunset,null,null,User,null,null,null
1009,marble it up ultra,PlayStation 5,Video Chums,Critic,I'm delighted that Marble It Up! Ultra continues the trend that its predecessors set as it's one super-fun formula that'll keep you hooked.,"Aug 9, 2023",76
1010,marble it up ultra,null,null,User,null,null,null
1011,warstone td,PC,Areajugones,Critic,"Warstone TD is an amazing Tower Defense. Battlecruiser have created not just a great herald of its kind but, besides, a product that combines RPG and RTS elements, and a multiplayer, to offer a mix that works really well.","Jun 17, 2018",70
1012,warstone td,null,null,User,null,null,6.3
1013,warstone td,null,null,User,null,null,null
1014,dust and neon,PC,Softpedia,Critic,"Dust & Neon is fast, exciting, and often challenging. There are a ton of weapons to constantly compare and equip, enabling variety when it comes to the playstyle. The rogue side of the game does not offer a ton of depth but has plenty of reasons to try again when death comes for the cowboy. The game’s universe is a little too conservative and does not embrace the potential weirdness of the cowboy and robots mix. Boss battles can also sometimes feel unfair. But I like Dust & Neon combat and players who want solid twin-stick shooter action should give it a look.","Feb 20, 2023",63
1015,dust and neon,null,null,User,null,null,6.8
1016,dust and neon,null,null,User,null,null,null
1017,quantum recharged,PlayStation 5,Video Chums,Critic,"It may not give a good first impression but once you start to learn strategies and achieve higher and higher scores, Quantum: Recharged quickly turns into one of the most rewarding and enjoyable arcade-style games that you'll ever play.","Aug 16, 2023",72
1018,quantum recharged,null,null,User,null,null,null
1019,hidden shapes cat realm plus trick or cats,Xbox One,TheXboxHub,Critic,"If you want to brainlessly toss away an hour or two of your evening, then Hidden Shapes: Cat Realm + Trick or Cats is where it’s at. You’ll emerge from the session afterwards feeling like all of the mental knots and tensions have been massaged into nothingness.","Aug 23, 2023",70
1020,hidden shapes cat realm plus trick or cats,null,null,User,null,null,null
1021,two point campus medical school,PC,GAMES.CH,Critic,"Two Point Campus: Medical School feels like a smaller, less complex version of Two Point Hospital. If you feel nostalgic or if you are a huge fan of the series, it might be worth it but otherwise you might want to wait for a more creative, standalone add-on to this amazing simulation game.","Aug 27, 2023",70
1022,two point campus medical school,null,null,User,null,null,null
1023,shinobi non grata,null,null,Critic,null,null,tbd
1024,shinobi non grata,null,null,User,null,null,null
1025,gord,PC,GameStar,Critic,"Gord interprets the construction genre differently. It relies on story instead of complexity, with all the strengths and weaknesses that entails.","Aug 14, 2023",59
1026,gord,PC,GRYOnline.pl,Critic,"Gord is an alright game. But that’s it. Nothing more. I had more fun playing this than, say, the new Settlers, but there’s so much unused potential here that a hypothetical sequel could be infinitely more interesting.","Aug 22, 2023",65
1027,gord,PC,Gruchatsu,User,"I've spent great time playing that game. I reccomend it, it is a great mix of dark atmosphere, slavic vibe, unit management and rts.","Aug 28, 2023",5.9
1028,gord,PC,Gazemine95,User,[SPOILER ALERT: This review contains spoilers.],"Aug 28, 2023",8
1029,kentucky route zero tv edition,Nintendo Switch,Nintendo Enthusiast,Critic,"Kentucky Route Zero: TV Edition is an overall landmark effort in the realm of video games. It explores various facets of the medium’s abilities with storytelling and evocatively shifts its gameplay and gorgeous visuals to keep things interesting. Paying dividends if you decide to input your own personality, it’s a work of art that I can’t recommend enough.","Feb 9, 2020",87
1030,kentucky route zero tv edition,Nintendo Switch,RPG Fan,Critic,"To speak of entrancing elements, head writer Jake Elliott has taken nearly ten years to spin the intoxicating yarn present in this game. He is frequently fussy in his prose (and obtuse in proximity to reality) throughout Kentucky Route Zero but nonetheless deserves a massive amount of praise. He runs with each environmental detail and every stray thought presented by the main characters, giving them ample space to breathe and worm their way into your thoughts. The excellent dialogue and theming are well-supported by Tamas Kemenczy’s polygonal vector art visuals, which suffuse each scene with a haunting beauty fit for this weary, broken world. The characters are blank-faced, but they require no expressions to communicate their state of being with clarity and appropriate gravitas.","Jan 19, 2021",90
1031,kentucky route zero tv edition,Nintendo Switch,mister_emu,User,"Some of the most poetic writing I’ve read in anything, let alone a video game. But it could only exist as a game, never a book or a movie. It lives in its medium perfectly, with unique perspective changes that may or may not align with the written words, and choices that make the player feel like a creator, while leaving one curious what they missed in choosing one answer over another. The music is inspired. The visuals are **** message speaks perfectly to the broken world we live in, the one not repaired since the 2008 recession that inspired this game. When someone asks if video games can be art, this is the game I will point to in response.","Nov 24, 2021",7.2
1032,kentucky route zero tv edition,Nintendo Switch,Reed618,User,"This is a tough game to recommend because I know its appeal is niche but personally I loved it. One of my favorite games of 2020 :).

If you're a fan of the magical realism genre then this is definitely worth considering. Be warned though that this is a basically a visual novel. You can walk through areas, interact with objects and make dialogue choices and there's some very simple vehicle sections but you're playing it for the story and the artstyle.

The appeal for me comes from the strong character writing. I love how i'm able to shape a character's backstory as well as their choices and how that influences the story. It feels very much like i'm part of a living novel. The way different characters see their reality is conveyed in some interesting ways as well. It's a very unique game with some great music, a wonderful art style and a world which captivated me. Not for everyone but it might make a very big impression if you're the right audience.","Jan 6, 2021",10
1033,shinobi non grata,null,null,Critic,null,null,tbd
1034,shinobi non grata,null,null,User,null,null,null
1035,quantum recharged,PlayStation 5,Video Chums,Critic,"It may not give a good first impression but once you start to learn strategies and achieve higher and higher scores, Quantum: Recharged quickly turns into one of the most rewarding and enjoyable arcade-style games that you'll ever play.","Aug 16, 2023",72
1036,quantum recharged,null,null,User,null,null,null
1037,hidden shapes cat realm plus trick or cats,Xbox One,TheXboxHub,Critic,"If you want to brainlessly toss away an hour or two of your evening, then Hidden Shapes: Cat Realm + Trick or Cats is where it’s at. You’ll emerge from the session afterwards feeling like all of the mental knots and tensions have been massaged into nothingness.","Aug 23, 2023",70
1038,hidden shapes cat realm plus trick or cats,null,null,User,null,null,null
1039,marble it up ultra,PlayStation 5,Video Chums,Critic,I'm delighted that Marble It Up! Ultra continues the trend that its predecessors set as it's one super-fun formula that'll keep you hooked.,"Aug 9, 2023",76
1040,marble it up ultra,null,null,User,null,null,null
1041,two point campus medical school,PC,GAMES.CH,Critic,"Two Point Campus: Medical School feels like a smaller, less complex version of Two Point Hospital. If you feel nostalgic or if you are a huge fan of the series, it might be worth it but otherwise you might want to wait for a more creative, standalone add-on to this amazing simulation game.","Aug 27, 2023",70
1042,two point campus medical school,null,null,User,null,null,null
1043,kentucky route zero tv edition,Nintendo Switch,Nintendo Enthusiast,Critic,"Kentucky Route Zero: TV Edition is an overall landmark effort in the realm of video games. It explores various facets of the medium’s abilities with storytelling and evocatively shifts its gameplay and gorgeous visuals to keep things interesting. Paying dividends if you decide to input your own personality, it’s a work of art that I can’t recommend enough.","Feb 9, 2020",87
1044,kentucky route zero tv edition,Nintendo Switch,RPG Fan,Critic,"To speak of entrancing elements, head writer Jake Elliott has taken nearly ten years to spin the intoxicating yarn present in this game. He is frequently fussy in his prose (and obtuse in proximity to reality) throughout Kentucky Route Zero but nonetheless deserves a massive amount of praise. He runs with each environmental detail and every stray thought presented by the main characters, giving them ample space to breathe and worm their way into your thoughts. The excellent dialogue and theming are well-supported by Tamas Kemenczy’s polygonal vector art visuals, which suffuse each scene with a haunting beauty fit for this weary, broken world. The characters are blank-faced, but they require no expressions to communicate their state of being with clarity and appropriate gravitas.","Jan 19, 2021",90
1045,kentucky route zero tv edition,Nintendo Switch,mister_emu,User,"Some of the most poetic writing I’ve read in anything, let alone a video game. But it could only exist as a game, never a book or a movie. It lives in its medium perfectly, with unique perspective changes that may or may not align with the written words, and choices that make the player feel like a creator, while leaving one curious what they missed in choosing one answer over another. The music is inspired. The visuals are **** message speaks perfectly to the broken world we live in, the one not repaired since the 2008 recession that inspired this game. When someone asks if video games can be art, this is the game I will point to in response.","Nov 24, 2021",7.2
1046,kentucky route zero tv edition,Nintendo Switch,Reed618,User,"This is a tough game to recommend because I know its appeal is niche but personally I loved it. One of my favorite games of 2020 :).

If you're a fan of the magical realism genre then this is definitely worth considering. Be warned though that this is a basically a visual novel. You can walk through areas, interact with objects and make dialogue choices and there's some very simple vehicle sections but you're playing it for the story and the artstyle.

The appeal for me comes from the strong character writing. I love how i'm able to shape a character's backstory as well as their choices and how that influences the story. It feels very much like i'm part of a living novel. The way different characters see their reality is conveyed in some interesting ways as well. It's a very unique game with some great music, a wonderful art style and a world which captivated me. Not for everyone but it might make a very big impression if you're the right audience.","Jan 6, 2021",10
1047,dust and neon,PC,Softpedia,Critic,"Dust & Neon is fast, exciting, and often challenging. There are a ton of weapons to constantly compare and equip, enabling variety when it comes to the playstyle. The rogue side of the game does not offer a ton of depth but has plenty of reasons to try again when death comes for the cowboy. The game’s universe is a little too conservative and does not embrace the potential weirdness of the cowboy and robots mix. Boss battles can also sometimes feel unfair. But I like Dust & Neon combat and players who want solid twin-stick shooter action should give it a look.","Feb 20, 2023",63
1048,dust and neon,null,null,User,null,null,6.8
1049,dust and neon,null,null,User,null,null,null
1050,a castle full of cats,Xbox One,TheXboxHub,Critic,"If you like cats, enjoy hidden object games, and want to hand some cash to charity, then consider A Castle Full of Cats to be a hearty recommendation.","Aug 20, 2023",80
1051,a castle full of cats,null,null,User,null,null,null
1052,creepy tale 3 ingrid penance,PC,Adventure Game Hotspot,Critic,"While a few questionable design choices and derivative character art keep it from achieving true greatness, Creepy Tale 3: Ingrid Penance is nonetheless a solidly eerie, atmospheric and challenging adventure.","Apr 23, 2023",75
1053,creepy tale 3 ingrid penance,null,null,User,null,null,null
1054,iron danger,PC,PC Invasion,Critic,"Iron Danger is a fun game that takes us to fantasy Finland and lets us play with time. This is a surprisingly good combination before you take interactive environments and the vibrant art style into account. If you want to play a fantasy RPG that’s lighter on the RP and heavier on G(ameplay), try this one out.","Mar 23, 2020",73
1055,iron danger,PC,RPG Fan,Critic,"There are some circumstances where I wouldn’t hesitate at all to give Iron Danger a strong recommendation, and others where I would advise to wait for more in the series or another entry from the same team. For people who have a strong appreciation for SRPG gameplay and love to overthink challenging battles, this is your game. If you really need a game with the sparse, bleak feel of a Norse epic, you’ll find that here. And definitely, for anyone who knows the Kalevala or spends inordinate amounts of time discussing different representations of mythology or old folklore in games, this is especially your game, and I’ll be wanting to talk to you about how the game represents Lowhee and Ilmarinen.","Dec 8, 2020",78
1056,iron danger,PC,Bejibo,User,"Great game overall, the graphics are top notch, I enjoyed the scenes and story. The game play is unique with the time rewind mechanics if you have ever edited a video it has that type of feeling, it's fun and interesting If you die you can rewind the time to go backwards and try again.

I recommend giving it a go and giving your opinion.","Sep 15, 2020",7.8
1057,iron danger,PC,Paronico,User,"After half an hour, I was already hooked—great fun without getting frustrated, I can always fix my mistakes.","Mar 27, 2020",10
1058,embattled,null,null,Critic,null,null,tbd
1059,embattled,null,null,User,null,null,null
1060,rayland 2,Xbox Series X,TheXboxHub,Critic,"It’s hard to make a case for Rayland 2 being your first choice when it comes to buying a new puzzle game. However, if you want to kill an hour or two, and you need an extra 2000 Gamerscore in the bank, then it’s certainly an option.","Oct 1, 2023",70
1061,rayland 2,null,null,User,null,null,null
1062,construction machine simulator 2023 hard truck,null,null,Critic,null,null,tbd
1063,construction machine simulator 2023 hard truck,null,null,User,null,null,null
1064,moving out 2,PlayStation 5,GameGrin,Critic,"Moving Out 2 is an enjoyable game with friends or family, but it can sometimes get a little frustrating. Playing alone can get boring.","Aug 10, 2023",80
1065,moving out 2,PlayStation 5,Player 2,Critic,"Moving Out 2 improves on its predecessor in every single way. The addition of online multiplayer, more level variety and a host of accessibility options make Moving Out 2 one of the best same screen coop multiplayer experiences.","Aug 10, 2023",83
1066,moving out 2,null,null,User,null,null,6.5
1067,moving out 2,null,null,User,null,null,null
1068,moving out 2,null,null,User,null,null,null
1069,farworld pioneers,PC,GameGrin,Critic,"Farworld Pioneers takes elements of Terraria and RimWorld and turns it into a fun game. However, be warned, it will not hold your hand for very long and push you off a cliff before you’re ready.","Jun 4, 2023",65
1070,farworld pioneers,null,null,User,null,null,null
1071,ape escape on the loose,PSP,BonusStage,Critic,"Pick it up for the kids, but don’t be surprised if you end up playing it yourself (paranoia or not).",,66
1072,ape escape on the loose,PSP,GameBiz,Critic,"The game is long enough to keep most fans pleased, with the small multiplayer mode adding some additional lifespan if you have a friend who also owns a copy of the game.",,70
1073,ape escape on the loose,null,null,User,null,null,7.1
1074,ape escape on the loose,null,null,User,null,null,null
1075,ape escape on the loose,null,null,User,null,null,null
1076,pandaty,Xbox One,TheXboxHub,Critic,"Pandaty felt too much like homework we didn’t want to do. Its levels are washed out, the humour seems to come from another planet, and it demands patience and skill without giving much back. What’s black and white and grey all over? Yeah, it’s Pandaty.","Nov 16, 2022",50
1077,pandaty,null,null,User,null,null,null
1078,everspace 2,PC,GamingTrend,Critic,"With fast paced frenetic combat, a story that keeps you guessing, and enough interlocked systems to bring it all together in a way the first game never could, Everspace 2 is the best space game I’ve played in a very long time. Rockfish reached for the stars, and damn if they didn’t catch ‘em.","Apr 3, 2023",81
1079,everspace 2,PC,SECTOR.sk,Critic,"Everspace II is a great trip to the stars and planets, where your spaceship really has a lot of uses. It manifests itself in combat, when completing tasks (sometimes with puzzle elements) and developing the story. It is massive, fun, you will spend dozens of hours exploring the corners of the universe.","Apr 24, 2023",85
1080,everspace 2,PC,RoverDiscover,User,"Great space combat game, and most important: it's a 100% single player experience.","Aug 1, 2023",7.9
1081,everspace 2,PC,Norks,User,"superb game! I love the ""diablo"" meets ""space sim"" aspect. The visuals are really nice. The story is nothing too special but interesting so far and the open world gives you a ""freedom"" experience.

it is far more accessible than star citizen. If you liked freelancer, you will also like this one. If you like science fiction, you will also like it :)","Apr 30, 2023",10
1082,astro flame starfighter,Xbox Series X,Xbox Tavern,Critic,It has been a while since I have had the need/want to replay a game over and over because of the carrot and stick. Astro Flame Starfighter gives a good balance of making you want to play more because of the enjoyment factor and the need to upgrade your ship to finish off the level/mission or get the 3 stars you wanted for completing said mission. Graphics are good when playing and handling of your ship is good too. Each boss has its own unique look and attack which was a good surprise.,"Aug 27, 2023",76
1083,astro flame starfighter,null,null,User,null,null,null
1084,black skylands,PC,KeenGamer,Critic,I must say that Black Skylands is a rather fantastic indie-game. Whilst I do have some issues with aspects of the gameplay I do feel that the core of it is a ton of fun. The ground sections are great and offer a decent challenge. And when the ship combat works it can be a really unique experience. And with a memorable and well written story there is much to enjoy. Even I do feel the ship controls could be better.,"Nov 1, 2023",90
1085,black skylands,null,null,User,null,null,null
1086,kitty krawler,null,null,Critic,null,null,tbd
1087,kitty krawler,null,null,User,null,null,null
1088,pursuit force extreme justice,PSP,AceGamez,Critic,"Pursuit Force: Extreme Justice is a high-octane, lighthearted, linear game and it's a must play for every PSP owner. Most importantly, the game is fantastic fun to play, using every section of its large amount of modes to make you enjoy every moment.",,73
1089,pursuit force extreme justice,PSP,Play.tm,Critic,As no-nonsense arcade thrills go Pursuit Force: Extreme Justice is something of a flawed diamond. Behind the wheel its huge fun and the jumping from car to car idea works so well you wonder why it's not been done before. The on foot sections however are awkward and frustrating enough to wipe the smile off your face every time they appear.,,78
1090,pursuit force extreme justice,PSP,Wotermelon,User,"One of the hidden golden gems of the old, dusty and forgotten PSP. I made the mistake of trading it in for Juiced 2: HIN and regretted it ever since. It was action packed and had a really good story, and even if the screenshots don't look so pretty, once in action this game looks absolutely stunning. A must buy for the PSP.","Feb 10, 2014",7.7
1091,pursuit force extreme justice,PSP,Ligno,User,Un juego maravilloso muy bueno y es simplemente original osea en q otro juego te da lo mismo q te ofrece este ninguno es original con una historia buena y bien escrito con un soundtrack hermoso e epicidad por dónde quiera q vayas y los puntos suben porque estos son de los poco casos en el q el segundo juego es mejor q el primero y ese juego es lo peor q juge no entiendo porque el primero tiene más  puntos si ese es un dolor de buebos le pongo 9 porque al final del juego se pasaron el nivel de dificultad sube demasiado y te jode bastante,"Jul 16, 2022",9
1092,medievil resurrection,PSP,GameZone,Critic,Really easy to pick up and play. The controls are very easy and responsive. The mini puzzles that are presented to the gamers are easy enough to understand yet still provide a nice challenge.,,66
1093,medievil resurrection,PSP,GameBiz,Critic,"It's challenging, fun, genuinely hilarious, and sets the benchmark for future PSP games in this genre - the likes of Daxter and Prince of Persia have a lot to live up to.",,70
1094,medievil resurrection,PSP,svutoi,User,"топовая, мрачная, лучшая, атморсферная. Игра детства","Mar 5, 2021",8.4
1095,medievil resurrection,PSP,BrightLights1,User,A classic game. This was my childhood. Used to play this on the psp. Went back to play it this year and i still love it just as much.,"Aug 19, 2020",9
1096,green hell vr,PC,Vgames,Critic,"Green Hell VR offers a great VR experience, with interactive jungle environment made with the attention to the smallest details while creating a consistently challenging gameplay experience.","Jul 30, 2022",83
1097,green hell vr,null,null,User,null,null,8.3
1098,green hell vr,null,null,User,null,null,null
1099,dead cells return to castlevania edition,null,null,Critic,null,null,tbd
1100,dead cells return to castlevania edition,null,null,User,null,null,null
1101,acceptance,PC,Gamers Heroes,Critic,"Acceptance covers some serious topics, but its combat makes it feel more like a shallow game than something with a deeper message. Everything is a bit heavy handed, and as a result feels a bit more surface level than anything else.","Aug 15, 2023",50
1102,acceptance,null,null,User,null,null,null
1103,house flipper vr,null,null,Critic,null,null,tbd
1104,house flipper vr,null,null,User,null,null,null
1105,way of the hunter tikamoon plains,PC,GameGrin,Critic,"Tikamoon Plains improves on many of the issues the base game has, such as character interactions and animal AI. If the views won't keep you coming back, the characters and hints of mystery will!","Oct 3, 2023",85
1106,way of the hunter tikamoon plains,null,null,User,null,null,null
1107,dead cells return to castlevania,PC,Gamer Escape,Critic,"If you’re a Castlevania fan who hasn’t played this game for some reason, you owe it to yourself to buy this now. And even if you’re not, it’s still more super high-quality content for an awesome game that clearly is standing the test of time, made with clear and demonstrated love by independent developers, and you should buy it anyway.","Mar 8, 2023",88
1108,dead cells return to castlevania,PC,The Games Machine,Critic,"The crossover of my dreams is made exactly like Dead Cells: Return to Castlevania, an expansion that embellishes the formula of the base game by incorporating a massive dose of references and content taken from one of the most beloved videogame sagas of all time.","Mar 13, 2023",90
1109,dead cells return to castlevania,PC,AdrienBertrand,User,"Great levels, great bosses, and the possibility of more Castlevania that isn't **** machines? Who are these people and what have they done with Konami","Oct 4, 2023",7.5
1110,dead cells return to castlevania,PC,LMD,User,"A gorgeous, fantastic, addctive, and memorable love letter to the classic Castlevania games, especially Symphony of the Night. Everytime this game is mentionned is a big win for me.","Mar 7, 2023",10
1111,minepull,null,null,Critic,null,null,tbd
1112,minepull,null,null,User,null,null,null
1113,food truck tycoon,Nintendo Switch,Video Chums,Critic,"Food Truck Tycoon is a simplistic restaurant management game that can be fun if you're looking to pass the time while waiting for a bus or something. However, it definitely won't keep you engaged for long with its basic gameplay and goofy presentation.","Feb 11, 2019",40
1114,food truck tycoon,null,null,User,null,null,7.8
1115,food truck tycoon,null,null,User,null,null,null
1116,bright lights of svetlov,Xbox Series X,TheXboxHub,Critic,"Bright Lights of Svetlov is cheap to purchase and over fairly quickly - but occasionally that’s all you want in a game. It’s helped along by delivering an interesting and intriguing short story about a certain time in history, in a country that many won’t know much about.","Aug 7, 2023",70
1117,bright lights of svetlov,null,null,User,null,null,null
1118,firefighter simulator 911 car fire truck driver,null,null,Critic,null,null,tbd
1119,firefighter simulator 911 car fire truck driver,null,null,User,null,null,null
1120,duck race,null,null,Critic,null,null,tbd
1121,duck race,null,null,User,null,null,null
1122,zombie soup,Nintendo Switch,GameGrin,Critic,"Zombie Soup is a fun top-down twin-stick shooter that fans of the genre will enjoy. The enemies are a ton of fun and have silly personalities, like the zombie boss who tries to hit you with a fish! I just wish there was the option to play with a friend.","Aug 20, 2023",85
1123,zombie soup,null,null,User,null,null,null
1124,quake ii enhanced edition,PC,Impulsegamer,Critic,"If you are into shooters and want to see how it is done perfectly, then you really can’t go past the Quake 2 Remaster. It is just so good.","Aug 15, 2023",90
1125,quake ii enhanced edition,PC,CD-Action,Critic,"This is exactly how legendary games should be revived: with respect for
the source material, enhanced and expanded, not tarnished or turned
upside down. Quake II Remastered offers the main campaign, two original
mission packs, a completely new expansion and Quake II 64, and thanks to
a handful of improvements plays even better that 26 years ago.","Oct 9, 2023",90
1126,quake ii enhanced edition,PC,kwstas2,User,"Masterpiece, it doesn't matter how old this game is or how the graphics looks compared to recent days, this game is absolutely superb. It looks incredible, shooting feels amazing, excellent design and atmosphere. This is without a single doubt whatsoever one of the best FPS games of all time.","Dec 9, 2023",7.9
1127,quake ii enhanced edition,PC,Timothy927,User,10/10,"Sep 24, 2023",10
1128,sven completely screwed,null,null,Critic,null,null,tbd
1129,sven completely screwed,null,null,User,null,null,null
1130,atlas fallen,PlayStation 5,Gamereactor Finland,Critic,Atlas Fallen is a solid game that respects a player's time.,"Nov 7, 2023",64
1131,atlas fallen,PlayStation 5,Meristation,Critic,"Atlas Fallen is not surprising and its open world falls within repetitiveness, but the gameplay itself is fun and the combat system is interesting.","Aug 8, 2023",70
