,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
522,heads up phones down edition,null,null,User,null,null,null
523,double dragon advance,Game Boy Advance,Pocket Games,Critic,"Not only the best brawler on the GBA, but one of the best brawlers period. Ther's no reason not to add this game to your collection. [Spring 2004, p.39]",,75
524,double dragon advance,Game Boy Advance,NintendoWorldReport,Critic,"That's the whole game: an arcade mode that takes an hour or two to get through and the little bonus features. It's no ten-thousand-hour item-finding level-gaining marathon, just an honest arcade-style game. Beat it, and you're done.",,80
525,double dragon advance,Game Boy Advance,rmdhlamini,User,This game is a perfect example of how remakes should be handled. Perfect game play for beginners and experts. Simply an outstanding feat accomplished on a handheld that still out beats many beat em ups to this day. absolute pleasure to play and experience,"May 2, 2022",7.6
526,double dragon advance,Game Boy Advance,yangfanhong,User,"This is a good action game. And more preciously, it added difficulty setting which is rare at that time. Great","Apr 1, 2021",8
527,devil engine complete edition,null,null,Critic,null,null,tbd
528,devil engine complete edition,null,null,User,null,null,null
529,berzerk recharged,PlayStation 5,Gaming Age,Critic,"No robot voices aside, I did quite enjoy my time with Berzerk: Recharged. it may be modernized and made a bit easier with its powerup system, but it does retain that classic arcade feel by having no goal in mind, other than getting a higher score from the last game you played. It’s definitely one of the better Recharged versions of these classic games and players of all skill levels can have a lot of fun. Try this out if your curious, or if you are a fan of the original.","Nov 9, 2023",75
530,berzerk recharged,null,null,User,null,null,null
531,super double dragon,null,null,Critic,null,null,tbd
532,super double dragon,null,null,User,null,null,null
533,barbaria,PlayStation 5,Gaming Nexus,Critic,"Barbaria is fun in the moment, and very visually pleasing. Assembling dungeons and raiding the dungeons of other players are both very entertaining activities, and the high-end VR implementation makes things that much better, but the overly open-ended progression system ultimately left me feeling stalled and frustrated. There is massive potential here, and with a few more guardrails in place, Barbaria would be an all-time great VR game.","Nov 16, 2023",70
534,barbaria,null,null,User,null,null,null
535,like a dragon gaiden the man who erased his name,PlayStation 5,IGN Adria,Critic,A shorter but wonderfully packed spin-off that finally gives fans of the multi-decade franchise a satisfying end to Kiryu Kazuma's story while also reminding us of all the greatest parts from the previous action-based Yakuza games.,"Nov 21, 2023",78
536,like a dragon gaiden the man who erased his name,PlayStation 5,Gamer Escape,Critic,"The story isn’t perfect, but still spins a tale worthy of the Dragon of Dojima. Like a Dragon Gaiden: The Man Who Erased His Name may be a shorter game, but there’s a surprising amount of depth in that brevity. It’s been a good year for Like a Dragon, and a game that celebrates their leading man like this is worthy of your time and money. Go ahead and devour this, and get excited for Infinite Wealth.","Nov 15, 2023",80
537,like a dragon gaiden the man who erased his name,PlayStation 5,debile56500,User,best game in the series no doubt for me pure fun thanks RGG waiting for yakuza 8,"Dec 19, 2023",8.1
538,like a dragon gaiden the man who erased his name,PlayStation 5,3a21,User,"it’s one of untouchable game. honestly, I don’t like a gadget things that is new style fighting. It’s not balance. map is too small compare to others but acceptable cause this not full main game right?
the best thing in this game is story, tbh since I played and followed this game almost 10 years.I grew up along side characters in game and when last scene has come. It’s make me cry a lot .very perfect story","Dec 4, 2023",10
539,ikonei island an earthlock adventure,PC,Gamer.no,Critic,Quotation forthcoming.,"Nov 19, 2023",60
540,ikonei island an earthlock adventure,null,null,User,null,null,null
541,spells and secrets,PlayStation 5,PSX Brasil,Critic,"Spells & Secrets is a game with a great idea, fun co-op and friendly gameplay that stimulates creativity. However, it suffers from a weak story and a rather apathetic universe that fails to captivate the player. Despite this, it works as a good gateway for players who are curious about the roguelike genre.","Dec 13, 2023",70
542,spells and secrets,null,null,User,null,null,null
543,tales of arise beyond the dawn,PlayStation 5,PSX Brasil,Critic,"Tales of Arise: Beyond the Dawn delivers a lot of extra content and manages to delve even deeper into the history of the people of Dehna and Rena, making it a mandatory DLC for anyone who loved spending hours on end helping Alphen and his friends in the main campaign.","Nov 23, 2023",73
544,tales of arise beyond the dawn,PlayStation 5,The Games Machine,Critic,"Tales of Arise: Beyond the Dawn is a good opportunity to return to the role of Alphen and discover the facets of a new world that now only needs to be rebuilt. On the gaming side, unfortunately, something is missing and some new features could have been added, especially to draw a difference between the original chapter and the expansion, which is very useful only in narrative terms.","Nov 30, 2023",75
545,tales of arise beyond the dawn,PlayStation 5,Zanzoltan,User,"If you loved the game, you're gonna love this DLC. It's almost 40 hours more of content if you want to unlock everything and have all the achievements. 

It contains lots of stories about all the things that you saw in the little pictures for the ending of the original game. However, they do tell us a lot of extras to explain those images, and also the story about Nazamil, the new character of the DLC. 

If you loved the game, don't hesitate to get this DLC. It's more of what you loved before :D","Nov 15, 2023",7.4
546,tales of arise beyond the dawn,PlayStation 5,Nitroso,User,"TLDR: If you liked Tales of Arise base game, you will like Beyond the Dawn. If you didn’t, then this won’t change your mind.

I fall into the former category and I am happy with this DLC. The game took me about 20 hours to complete and I spent at least 50% of my playtime with a silly grin over getting to see these characters banter and interact again. Although this DLC doesn’t reinvent the wheel—and there are no new combat characters or artes—it does improve on several complaints I had on the 2nd half of the main story. The pacing, dungeon quality, side quest quality, and final boss are a definite step up. If I had to nitpick then I do think the final dungeon dragged on a bit too long, but this was the only time I felt the pacing was off. I enjoyed the focus on Alphen’s arc in this DLC, which was well deserved after Shionne’s arc was arguably the emotional core of the base game.

Overall, this was a wonderful opportunity to reunite with the Arise cast and go on one last well-paced journey that doesn’t overstay its welcome. Would recommend.","Nov 12, 2023",9
547,electrician simulator,PC,GameGrin,Critic,"Electrician Simulator does what it does well enough, but it has little to no reason to go back to it after one play session.","Oct 18, 2022",60
548,electrician simulator,null,null,User,null,null,null
549,dodge these balls,null,null,Critic,null,null,tbd
550,dodge these balls,null,null,User,null,null,null
551,the darkside detective duology,null,null,Critic,null,null,tbd
552,the darkside detective duology,null,null,User,null,null,null
553,bem feito,PC,GameGrin,Critic,"Bem Feito had me hooked on the premise and gameplay, but unfortunately, it feels like it lacks a proper conclusion. After three hours and nearly 100% of the achievements, I felt I was barely halfway there.","Nov 26, 2023",65
554,bem feito,null,null,User,null,null,null
555,double dragon advance,Game Boy Advance,Pocket Games,Critic,"Not only the best brawler on the GBA, but one of the best brawlers period. Ther's no reason not to add this game to your collection. [Spring 2004, p.39]",,75
556,double dragon advance,Game Boy Advance,NintendoWorldReport,Critic,"That's the whole game: an arcade mode that takes an hour or two to get through and the little bonus features. It's no ten-thousand-hour item-finding level-gaining marathon, just an honest arcade-style game. Beat it, and you're done.",,80
557,double dragon advance,Game Boy Advance,rmdhlamini,User,This game is a perfect example of how remakes should be handled. Perfect game play for beginners and experts. Simply an outstanding feat accomplished on a handheld that still out beats many beat em ups to this day. absolute pleasure to play and experience,"May 2, 2022",7.6
558,double dragon advance,Game Boy Advance,yangfanhong,User,"This is a good action game. And more preciously, it added difficulty setting which is rare at that time. Great","Apr 1, 2021",8
559,urbek city builder,PC,KeenGamer,Critic,"More than a lot of games I’ve played, this one is not for everyone. It is very important to stress that if you are hoping for exciting, varied content, then this is absolutely not the title for you; you’ll end up bored within the first hour. However, if you’re interested in a little creativity and experimentation, or perhaps just have a genuine flair for city planning, then a lot of work has gone into making Urbek City Builder something really special. The constant shifting of the buildings never stopped being exciting for me in hours of play. The staggering variety of possible buildings and city structures promise near endless content if you’re the type of person who enjoys that laid-back, Sunday morning project atmosphere. If you are, then you’ll have a lot of fun with this game.","Jul 21, 2022",70
560,urbek city builder,null,null,User,null,null,null
561,barbaria,PlayStation 5,Gaming Nexus,Critic,"Barbaria is fun in the moment, and very visually pleasing. Assembling dungeons and raiding the dungeons of other players are both very entertaining activities, and the high-end VR implementation makes things that much better, but the overly open-ended progression system ultimately left me feeling stalled and frustrated. There is massive potential here, and with a few more guardrails in place, Barbaria would be an all-time great VR game.","Nov 16, 2023",70
562,barbaria,null,null,User,null,null,null
563,risk of rain 2 survivors of the void,PC,Screen Rant,Critic,"The only flaw in Risk of Rain 2’s Survivors of the Void DLC is that the Railgunner and the Void Fiend are incredibly overpowered. However, once Hopoo Games balances both classes, Survivors of the Void is shaping up to be the best addition to the game. The new Survivors, enemies, and levels provide Risk of Rain 2 with much-needed content that appeals to new and experienced players.","Feb 28, 2022",90
564,risk of rain 2 survivors of the void,null,null,User,null,null,null
565,gunhead,PC,Softpedia,Critic,"Gunhead is a fast and action-packed experience. There’s plenty of variety when it comes to both mech suits to choose from and weapons and systems to equip them with. The procedurally generated ships are complex. The game constantly asks players to choose between priorities, while taking down one of the name bosses feels exhilarating. I think players should make a few runs on easy to get the money needed to unlock most of the suits. It opens up the game, creating more space to choose the mech that fits a play style. Gunhead doesn’t reinvent any of its mechanics but offers a polished mix of FPS and rogue-lite that will create tons of fun hours for fans of both genres.","Nov 20, 2023",85
566,gunhead,PC,GameGrin,Critic,"GUNHEAD is, at its core, incredible fun; however, some of the roguelike mechanics feel lacking, while the story and characters leave much to be desired.","Nov 14, 2023",60
567,gunhead,null,null,User,null,null,null
568,gunhead,null,null,User,null,null,null
569,excessive trim,PlayStation 5,PlayStation Country,Critic,"We've got time for the devs behind this vertically-scrolling slice 'em up but they've been doing this three-colour retro bit for a while and it's not really working anymore. If you want two platinums in half an hour, this is for you but if you want a game with any real substance at all, this isn't it.","Nov 6, 2023",30
570,excessive trim,null,null,User,null,null,null
571,snake break,null,null,Critic,null,null,tbd
572,snake break,null,null,User,null,null,null
573,cave digger 2,null,null,Critic,null,null,tbd
574,cave digger 2,null,null,User,null,null,null
575,tintin reporter cigars of the pharaoh,PC,IGN France,Critic,"What a disappointment! We had high hopes for Tintin Reporter: Cigars of the Pharaoh and hoped to finally enjoy a game worthy of the name of the famous comic character. Unfortunately, there are still far too many inaccuracies, outdated ideas, tasteless sequences and bugs to make the whole thing satisfying.","Nov 19, 2023",40
576,tintin reporter cigars of the pharaoh,null,null,User,null,null,4.3
577,tintin reporter cigars of the pharaoh,null,null,User,null,null,null
578,the forest cathedral,PC,Finger Guns,Critic,"It ironically has a few bugs, but The Forest Cathedral’s dramatized portrayal of Rachel Carson’s research into pesticides is still one worth your time. Short and succinct, the game blends narrative focused exploration with 2D platforming into a seamless experience. While none of its component elements are particularly earth shattering, the way they are combined makes this game more than the sum of its parts.","Mar 28, 2023",70
579,the forest cathedral,null,null,User,null,null,null
580,kill it with fire vr,PlayStation 5,PlayStation Universe,Critic,"Representing some of the most fun I have had with my PlayStation VR2 headset since launch, though Kill It With Fire VR is a touch too short, what we have here is nonetheless a hugely entertaining morsel of VR gaming that deftly blends a real-life fear of arachnids with a corresponding range of increasingly deranged methods to deal with them. Easy to play and resoundingly suitable for VR newcomers, Kill It With Fire VR is a whole heap of welcome chaotic fun.","Nov 5, 2023",67
581,kill it with fire vr,null,null,User,null,null,null
582,stranded alien dawn robots and guardians,PC,God is a Geek,Critic,Stranded: Alien Dawn was already a fantastic survival game but the Robots and Guardians expansion builds upon that in intriguing ways to make the overall package feel that much more robust.,"Nov 6, 2023",90
583,stranded alien dawn robots and guardians,null,null,User,null,null,null
584,age of wonders 4 empires and ashes,PC,GameStar,Critic,"The content of Empires & Ashes is really good, but it's just not what Age of Wonders 4 needs.","Nov 26, 2023",81
585,age of wonders 4 empires and ashes,null,null,User,null,null,null
586,pool pro 2022,null,null,Critic,null,null,tbd
587,pool pro 2022,null,null,User,null,null,null
588,popcorn rocket,null,null,Critic,null,null,tbd
589,popcorn rocket,null,null,User,null,null,null
590,broken universe tower defense,Xbox One,TheXboxHub,Critic,"There’s a charming, tactile little tower-defence game here somewhere. But you have to play pass-the-parcel to get there, tearing off layer after layer of poor controls, shoddy UI and innumerable game modes to get there. On PC and mobile, we suspect that Broken Universe - Tower Defense is bordering on a must-buy. On Xbox, we’d suggest it’s one to bypass.","Dec 18, 2022",60
591,broken universe tower defense,null,null,User,null,null,null
592,nickelodeon all star brawl 2,PlayStation 5,PlayStation Universe,Critic,"Refining and building on what came before, Nickelodeon All-Star Brawl 2 is a wholesale improvement from the original game. From casual multiplayer mayhem to a surprisingly robust single-player offering, effort has been poured into every facet of this title to deliver a memorable time that will absolutely be appreciated by fans and non-fans alike.","Nov 13, 2023",77
593,nickelodeon all star brawl 2,PlayStation 5,Game Informer,Critic,"Nickelodeon All-Star Brawl 2 is a successful second attempt at the groundwork laid by its predecessor. Fair Play delivers a solid platform fighter that simultaneously improves the franchise's core mechanics and introduces side content to flesh out the overall package. It's nothing mind-blowing, and it's certainly not the next Super Smash Bros., but it's engaging, exciting, and worth your time.","Nov 6, 2023",80
594,nickelodeon all star brawl 2,PlayStation 5,Koren1234,User,This game improves everything from the first game i am highly recommended to play this game,"Dec 2, 2023",6.7
595,nickelodeon all star brawl 2,PlayStation 5,FFastgamee,User,"Nickelodeon All-Star Brawl 2 emerges as a standout platform fighter, addressing the flaws of its predecessor and introducing innovative mechanics. The combination of nostalgic appeal, a diverse cast, and the game-changing Slime mechanic makes it a must-play for fans of the genre. Fair Play Labs has successfully elevated the Nickelodeon-based brawler to new heights, proving that a well-crafted sequel can surpass its predecessor.","Dec 22, 2023",7
596,lets sing 2024,Xbox Series X,GGRecon,Critic,"Let's Sing 2024 is a must-have for musical families. Its eclectic song selection surprises, delights, and occasionally frustrates, but if you're looking to live your singing superstar fantasy from the comfort of your own home, there's no better way.","Nov 20, 2023",67
597,lets sing 2024,null,null,User,null,null,null
598,car for sale simulator 2023 car mechanic wash car,null,null,Critic,null,null,tbd
599,car for sale simulator 2023 car mechanic wash car,null,null,User,null,null,null
600,spellforce conquest of eo,PC,Softpedia,Critic,"SpellForce: Conquest of Eo has an interesting structure and does a great job of mixing map-driven strategy and tactical engagements. Each of the three wizard archetypes plays very differently and there’s a ton of content to engage with. The world of Eo is beautifully represented, although it’s pretty standard when it comes to fantasy universes. I would have liked for the three core wizard types to offer even more variety in strategic and tactical situations. But campaigns offer a lot of variety, especially if players are ready to try out new approaches. SpellForce: Conquest of Eo is a solid entry in the franchise that should have aimed for more innovative mechanics.","Feb 1, 2023",77
601,spellforce conquest of eo,PC,The Games Machine,Critic,"Everything is very simple and fun in SpellForce: Conquest of Eo due to the bare-bones 4X gameplay, where the important thing is almost exclusively to come out victorious in battles in order to advance in the main story and side quests. Turn-based combat is the game's highlight, tactical but fast-paced. The offering probably won't please all SpellForce fans, but it will certainly enlist new ones.","Feb 8, 2023",81
602,spellforce conquest of eo,PC,awa1awa1,User,[SPOILER ALERT: This review contains spoilers.],"Feb 17, 2023",7.8
603,spellforce conquest of eo,PC,ankancr1,User,Really liked this game. Good jobb all the devs and people who have worked with it.,"Feb 12, 2023",10
604,the invincible,PC,Gaming Age,Critic,"The Invincible stands out as the best space exploration game of 2023, and yes, I understand the statement that I am making there. It is not a dig against any other games that may have come out this year and also focused on space exploration, but rather a celebration of what the team at Starward Industries has managed to accomplish with The Invincible. 2023 has been a juggernaut of a year as far as incredible game releases go, (while also being an awful year for the people making games, with over 6,000 layoffs in the industry and counting) and it would be easy for The Invincible to get lost in the shuffle. I am here to beg, to implore you, to INSIST that you take the time to check out The Invincible if it looks like something you would even be remotely interested in. I have not stopped thinking about this game since finishing it, and I think it deserves a place at the top of any “End of the Year” list for best games.","Nov 14, 2023",71
605,the invincible,PC,GRYOnline.pl,Critic,"The Invincible is another brick on the wall of slowly turning games into a medium capable of telling stories that are clever, deep and timeless. Even if the game itself is ""just"" a walking sim.","Nov 5, 2023",80
606,the invincible,PC,rydiinx3,User,"Seems like the industry critics only like big games by big developers, this game is breathtaking, yet entertaining, the graphics are superb and the story is very well written, love it!","Dec 10, 2023",8.2
607,the invincible,PC,PandaChu772,User,"I would recommend this work as it provides an immersive experience of being in an alien world. However, a drawback is that the plot is quite short, and there's no epilogue, which is unfortunate.","Nov 29, 2023",10
608,so much stuff,null,null,Critic,null,null,tbd
609,so much stuff,null,null,User,null,null,null
610,football manager 2024,PlayStation 5,Push Square,Critic,"While the console edition of Football Manager 2024 is admirable and certainly serviceable for those who can't play on PC, it's tough to recommend thanks to how stripped back it is by comparison. Entire features are missing, and navigating through menus is a slow, frustrating chore. This is a subpar port that's fine as a gateway experience, but it's hard to look past its flaws — especially when the grass seems so much greener across the way.","Nov 6, 2023",60
611,football manager 2024,PlayStation 5,Randomkiller08,User,"The game really **** **** but its a ten because they included the song: ""Bonebreaker"" by the russian deathcore band ""Slaughter To Prevail""","Dec 26, 2023",1.9
612,mirror floor,null,null,Critic,null,null,tbd
613,mirror floor,null,null,User,null,null,null
614,breezy paws,null,null,Critic,null,null,tbd
615,breezy paws,null,null,User,null,null,null
616,whispered flight,null,null,Critic,null,null,tbd
617,whispered flight,null,null,User,null,null,null
618,puzzle vacations japan,null,null,Critic,null,null,tbd
619,puzzle vacations japan,null,null,User,null,null,null
620,puzzle vacations christmas,null,null,Critic,null,null,tbd
621,puzzle vacations christmas,null,null,User,null,null,null
622,quantum error,PlayStation 5,TRG,Critic,"Quantum Error is an intriguing and solid horror game - though never gripping or truly outstanding. At its best when you’re a firefighter using your specialist skills and tools, the title has an original premise and story but is let down by weird over-the-top cinematic stylings as well as odd pacing, as well as characters and dialogue carved out of oak.","Oct 29, 2023",40
623,quantum error,PlayStation 5,GamingBolt,Critic,"Despite having an interesting story concept, Quantum Error's underwhelming gameplay, terrible cinematics and horrendous voice acting drag down what could have potentially been a great horror experience.","Oct 29, 2023",50
624,quantum error,PlayStation 5,henryblake,User,"This game is a solid buy, great music, great gameplay, great boss fights especially, and the story and characters are so intriguing that i was wanting more. I highly recommend this game to all.","Nov 4, 2023",3.2
625,quantum error,PlayStation 5,Sniper_mango_XX,User,"There is many times over the years where people should ignore critic scores, this is one of those times. The game is not perfect, but there is a lot to love here, however the gaming media makes it out like this is the worst game ever made, and thats far from the truth. I mean PSU giving the game a 2.5/10 , you gotta be fully mentally **** to actually believe that BS! Do yourself a favor and look to player reviews instead, as long as its not all review bombs. 8/10 for me.","Nov 4, 2023",8
626,jumanji wild adventures,Xbox Series X,TheXboxHub,Critic,"There’s a red-pill, blue-pill choice with Jumanji: Wild Adventures. If you’re a solo, older player who loves the series and wants to immerse themselves in the world of Jumanji, you might find this to be too simplistic and ramshackle. Take that red pill and eject out. But if you’re a family **of Jumanji fans, and have two or more players to dance-fight with? Take the blue pill and have a cracking time.","Nov 7, 2023",66
627,jumanji wild adventures,null,null,User,null,null,null
628,ea sports wrc,PC,GameGrin,Critic,"The best modern rally game to date, packed to the brim with big stages and plenty of cars. With updates like the Central European course coming later, as well as VR support down the line. If you’re a fan of rallying in general, you owe it to yourself to have this one in your library.","Oct 30, 2023",80
629,ea sports wrc,PC,God is a Geek,Critic,"EA Sports WRC is as good as it gets behind the wheel, with Codemasters once again putting out a racer that feels incredible to play.","Nov 8, 2023",80
630,ea sports wrc,PC,YeahNah,User,"Personally would rate it 9/10 but people are scoring 1/10 for stutters?
______________________________________________________

Comparison to past Dirt Rally titles/Generations:
- Stages from 17 countries instead of 6, the stages have a lot more design and environmental variety that really elevates the fun factor. A vital component, the main challenge of Rally, is the roads, and EA WRC does this multiple factors better than past Dirt Rally entries. The benefit perceived here compared to the compromise in overall visuals is hands down elevates the gameplay experience, so the move to UE was well worth it.
______________________________________________________
<< Driving physics >> similar underpinnings to DR 2.0 but with overall more grip (makes the game move a bit towards the sim-cade end of the spectrum, making it more accessible to general consumers). However I feel this is not a detriment, in fact I honestly prefer WRC's driving model over DR 2.0's, because the feel of the car is better on a wheel. Once the settings are dialed in to how I had it in DR2.0 (reduced settings besides Self-align, Suspension, Tyre Slip to 60%), you feel more in the FFB than in DR, better gravel texture, feedback through bumps/crests/dips are intuitive and as you would expect, tyre slip when understeering especially on tarmac is also great. 
<< Tarmac physics >> expect much higher cornering speeds (simcade), but with much better feel of the surface which IMO makes it actually fun to drive on tarmac compared to DR2.0. You feel the car has traction and you can really lean into the turns which still require you to keep within the tyre's grip limit.
<< WRC1 car physics >> amazing, better than Generations. The way the car dives diagonally on its compliant suspension as you balance it on the brakes slowing from a straight to a curve is just like you would expect from watching WRC as the downforce does its work. Flinging the car around tight turns and exploiting gear 1/2 for 4wd oversteer works as you'd expect and is lots of fun.
<< Other cars >> expect the same quality as the WRC1 cars as expected from DR2.0, better hands down than in Generations especially the sounds. Greatly improves the career experience as the new structure leans into its pool of rally cars outside of the WRC route.
______________________________________________________
<< Career >> actually really well designed. For the people complaining it strays too far from the main WRC events, you can just skip the invitationals/other events and choose to rest on the weeks that don't have WRC events. For everyone else, it gives you the opportunity to enter other championships using its many other car classes, and gives you a taste of special cars for free in Invitationals. It's a constant rotisserie of all types of rally cars and stages around the world. Better than DR2.0 that locks you into one car class for a whole year, let alone Generations. There is not so much micro-managing your team so you get to race more often which is good, but upgrading your engineers to reduce cost/time of repairs is always nice. Benefactor system means you can borrow huge amounts of money to take a Group B for a spin at the risk of Max's happiness meter, which is always nice.
<< Damage >> I run Hardcore damage and no Restarts, which IMO makes career so much better. I have to drive carefully and have to decide when to push. Car damage is really well balanced with the Service repair allowance so you actively weigh the risk of taking on more damage from pushing or mitigate damage. In longer services you get 30mins which is enough to repair 2 or so major components which do affect your pace. DR 2.0 I found the car barely gets damaged so services are trivial.
______________________________________________________
<< Graphics >> I run this on a mid-spec PC (AMD 5600X and Radeon 6700XT) 1440p ultrawide, medium graphics, 70fps. I don't care that DR2.0 has better car reflections, I love driving the stages in WRC. I encounter stutters in 1/10 stages. Once Codemasters patch out these performance issues, the game's a 10.
______________________________________________________
<< Soundtrack >> its actually good","Nov 5, 2023",6.7
631,ea sports wrc,PC,Evocatus,User,"Magnífico. Empolgante e satisfatório. Não é perfeito, ainda. Mas está no caminho. Acompanho a Codemasters desde a série Colin MacRae, e como e esperado um lançamento da série Oficial do WRC game por ano - estou bastante empolgado no que estou a ver e no penso (ou sonho) que pestá para vir. Espero que a EA e a Codemasters não desaponta os fãs de simuladores e lógico, quebrem de vez o vovozinho do RBR. Parabéns pela quantidade de conteúdos, Codemasters. Apesar de alguns. Torçoe desejo o melhor para toda a equipe.","Nov 4, 2023",10
632,amabilly,Xbox Series X,TheXboxHub,Critic,Got a hankering to return to your old Super Mario World cartridge? Give Armabilly a shot and it might just satisfy that urge.,"Nov 12, 2023",80
633,amabilly,null,null,User,null,null,null
634,loop erik games,null,null,Critic,null,null,tbd
635,loop erik games,null,null,User,null,null,null
636,dreamworks all star kart racing,PlayStation 5,Video Chums,Critic,DreamWorks All-Star Kart Racing is one of the better recent kart racers with its awesome track designs being the star of the show.,"Nov 7, 2023",63
637,dreamworks all star kart racing,null,null,User,null,null,null
638,the silent swan,null,null,Critic,null,null,tbd
639,the silent swan,null,null,User,null,null,null
640,moto highway racing speed rush,null,null,Critic,null,null,tbd
641,moto highway racing speed rush,null,null,User,null,null,null
642,robocop rogue city,PlayStation 5,PLAY! Zine,Critic,"This might be the best interpretation and adaptation of the RoboCop IP, as well as the greatest RoboCop game to date. Even though the gameplay can feel janky at times, Rogue City still offers a unique experience that you shouldn’t miss, especially if you’re a fan of the franchise.","Dec 22, 2023",72
643,robocop rogue city,PlayStation 5,GamingBolt,Critic,"RoboCop: Rogue City may not have the expected level of polish, but it's undoubtedly an experience crafted by the hands of RoboCop fans.","Oct 30, 2023",80
644,robocop rogue city,PlayStation 5,Turbolone,User,"Da sieht man mal wieder, man soll sich auf die Meinung von sogenannten ""Fachleuten"" nicht verlassen. Die Spieler haben entschieden RoboCop ist ein sehr gutes Spiel ,wie auch meiner Meinung nach.","Dec 26, 2023",8.6
645,robocop rogue city,PlayStation 5,Floppyhoofd_,User,"Wasn't expecting much from it, the last RoboCop game I played was the '03 game. And that one was terrible so yeah. But in all honesty, this game is freaking awesome! Graphics are Meh, but the love for the franchise makes up for that in spades!","Nov 25, 2023",10
646,my time at sandrock,PC,GameGrin,Critic,"My Time at Sandrock is everything I wanted from a sequel to My Time At Portia. The time you spend in this game is well worth it, so don’t sleep on this gem.","Oct 31, 2023",81
647,my time at sandrock,PC,COGconnected,Critic,"After playing Portia, and then seeing My Time at Sandrock announced, I was skeptical. How can Pathea make this work again? And in a desert of all places? Well, I have to say I was surprised and impressed. Pathea has a very creative team behind this world of theirs. On top of the quality of life improvements, and the new multiplayer component, My Time at Sandrock recaptures the feeling of “I’ll do one more day” at the end of every day. Not only that, but now I’m excited for the prospect of My Time at Highwind or My Time at Atara, just to see what can be done with a new part of this world.","Nov 1, 2023",85
648,my time at sandrock,PC,Cristarockera,User,"Eu joguei esse jogo no pc e gostei tanto que também joguei no ps5. E se eu tivesse um xbox também jogaria no xbox. So tenho pontos positivos pra serie ""my time"". Amo a historia, os personagens as piadas dentro do jogo e todo o resto. 

Pra mim, my time at sandrock é um jogo incrivel! Eu gosto muito.","Dec 18, 2023",6.4
649,my time at sandrock,PC,Shouldsleep,User,One of the best life sim farming games ever made and has the best story I've ever seen in one too. I'm 120 hours in now with so much left to do.,"Nov 21, 2023",10
650,vampire the masquerade justice,PC,COGconnected,Critic,"Vampire: The Masquerade-Justice is a stealth-action RPG that’s a convincing fit for VR. The core gameplay is pretty standard, and character models are a bit disappointing, but its implementation in VR, coupled with excellent environmental design and lighting, help sell the experience. New Meta Quest 3 or PS VR2 owners with a taste for virtual blood will enjoy spending time in Venice’s virtual world of shadows.","Oct 30, 2023",66
651,vampire the masquerade justice,null,null,User,null,null,5.2
652,vampire the masquerade justice,null,null,User,null,null,null
653,achilles legends untold,PlayStation 5,Video Chums,Critic,Achilles: Legends Untold presents a memorable adventure that's full of challenging combat and rewarding progression.,"Nov 7, 2023",67
654,achilles legends untold,PlayStation 5,TheSixthAxis,Critic,"The Greek Myths have been plundered by video game developers to such a degree it’s hard to conceive that a fresh take could be even possible. Remarkably, Achilles: Legends Untold offers just that. This action-adventure might be a little rough around the edges, but that arguably adds to its charm. If you can put up with some nasty difficulty spikes then you’ll find a remarkable world of myths and legends to explore.","Nov 2, 2023",70
655,achilles legends untold,PlayStation 5,nathanpeixot,User,"Very interesting and fun game. Wish it last more than actually does.
Taking into account it is not and Activision Blizzard game of Diablo, it delivers a pleasant journey and quite a fun gameplay.","Dec 21, 2023",6.1
656,achilles legends untold,PlayStation 5,IIIAHMIII,User,"If you love a ps2game experience this is for you, it’s way worse then god of war cause the combat and hit boxes are straight up bad. The world is pretty ok. The story and voice over are a cringe fest deluxe. They also forgot to add to track your collectible’s which means you can search forever. Masks. Notes etc will cost you many hours.","Nov 6, 2023",1
657,the talos principle 2,PC,Eurogamer Germany,Critic,"For me, The Talos Principle 2 is more than just a puzzle game. It is a game that makes you think in every respect. One with which gets your gray matter firing in the best possible way.","Nov 2, 2023",88
658,the talos principle 2,PC,Multiplayer.it,Critic,"The Talos Principle 2 is the perfect sequel that expands upon the original game and addresses the issues it had in order to improve as much as possible. It is well-written, features clever puzzles, although in some cases they might be a bit too easy, and engages players from start to finish, skillfully blending its elements. Like the first chapter, it doesn't leave anyone indifferent, raising numerous thought-provoking questions that deserve to be addressed. Alternatively, it can also be just a delightful stroll between one puzzle and the next.","Nov 5, 2023",90
659,the talos principle 2,PC,Faust-RSI,User,"I wanted to cut 1 point for some really stupid decisions in game design, but I haven’t - the game is definitely a masterpiece, and various unimportant things won’t change that. 
A worthy continuation of the first part, expanding its idea in all possible directions - scale, depth, quality and variety of riddles, storytelling. This is where the real game of the year is!!

P.S. By the way, the game was a pleasant surprise for me - I didn’t know anything about the development.","Nov 27, 2023",8.7
660,the talos principle 2,PC,ryszyn,User,I've been waiting for this game for so long... Now I'm waiting for the DLC. A true masterpiece...,"Nov 18, 2023",10
661,blasphemous 2,PlayStation 5,TRG,Critic,"Blasphemous 2 is not for the faint of heart. The battles can be difficult at times - to a controller-breaking level. However, if you’re a fan of the stresses and strains found in Souls-like games and are willing to learn the moves inside out, then this Metroidvania will reward you with beautiful finishing kills and adrenaline-filled boss fights.","Aug 16, 2023",84
