Author,Timestamp,Comment,Article
Gamer_Firewall,"1 November, 2023","I'll be able to try this since my 3 month trial ends in January, but apple arcade sucks. It doesn't have enough to justify it's current price let alone the price increase. Even the phone version of Hot Shots/Everybody's Golf is pretty lame, and that's the game I thought I'd really like. I still pla...
See more",sonic-dream-team-announced-for-apple-arcade
kon00712,"1 November, 2023",Sonic Dream Team coming Nintendo Switch,sonic-dream-team-announced-for-apple-arcade
skipperboi67,"1 November, 2023","Ugh, but it’s Apple Arcade…so sad. ",sonic-dream-team-announced-for-apple-arcade
TTV-KAREN,"1 November, 2023",Awesomez ~ but how many bones the sub gonna cost a bae? Ya girl already runnin on empty,sonic-dream-team-announced-for-apple-arcade
MrJihad,"1 November, 2023","""Addressed multiple issues where the player could become stuck during the Galvanize tutorial""
Further addressed issues where ""models would not load properly after long play sessions""
I have experienced very few bugs and I am near the end of the game, but I was hit with both of these in my last play s...
See more",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
spman345,"1 November, 2023",Insomniac out here stamping out bugs like…,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Thxstar,"1 November, 2023",I just need me some NG+ and DLC!,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
BabyGroot1,"1 November, 2023",Getting it for Christmas. I cannot wait.,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
treydwill41,"5 November, 2023","I can't remember how long it took me to 100%  first game, but I just 100% this one and it just felt shorter. Still loved it and started a new playthrough on hardest setting, but eagerly awaiting DLC which will be a while",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
giles77,"1 November, 2023","Just remember folks, nobody will be talking about this game in a couple months and people will be playing Starfield for years, this is what I've been told by the Xbox faithful.
Yet Starfield is nowhere on the IGN best games list that lists over 100 of the best games of all time.
Interesting to say th...
See more",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
RaMsErItO,"1 November, 2023","Like so many players, I tend to do all or most all side missions before main campaign. Here, though, some of the best or most powerful stuff comes at the end of the game. Thus, I won’t really be playing with it for long. I doubt NG+ will let me keep my [won’t mention] powers and whatnot from the st...See more",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Gamer_Firewall,"1 November, 2023","PS+ Essential for Nov: Officially
Mafia II: Definitive Edition 
Dragon Ball: The Breakers 
Aliens Fireteam Elite",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Link3200,"2 November, 2023",So did they fix the bug where Spider-Man gets turned into a square? I’ve been holding off playing until the bugs are squashed! Looking forward to playing. ,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
treydwill41,"5 November, 2023","Only bug I got was during the first venom playthrough. You had to deal with al the guards and I looked for minutes for the last one. It was stuck in midair in one of those things that pulls all enemies towards it. 
Really took me out of that iconic scene, but that's about it",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Kueritos,"1 November, 2023",40hrs in before the patch and i experienced maybe one or two bugs glitches. very minor so to be the games is perfectly fine. it could look crisper in performance mode but we know sony is waiting for ps5 pro to come..... business 💁🏽‍♂️,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Gamer_Firewall,"1 November, 2023","COD Modern Warfare 3 on PS5 doesn't have a Platinum trophy, it's a DLC list for Modern Warfare 2. Only the PS4 version has a standalone list and Platinum trophy . . . ",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Rififi82,"3 November, 2023","Just out of curiosity: What suits does every prefer to go around in in Spider-Man 2? (I wear classic red and blue for Peter, and the jazz outfit for Miles)",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
johnhock85,"1 November, 2023","I enjoyed this game. Think the first one had a way better story, this one feels like it started and ended in the same place and they could have went from 1-3 without wasting venom. I hope ng+ is soon and they fix the crashes. In about the 25 hours it took to platinum it crashed about 15 times.",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
AreoDagger,"1 November, 2023",Waiting for the patch that'll stop the game from crashing my console. 😢,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
PlanB77,"1 November, 2023",Got the long play session bug this weekend. Peter turned into a white block in the game and menus. The only way to get rid of it was restart game entirely.,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
GoatSimulator23,"9 November, 2023",I remember this one time I was in the wingsuit and I hit the top edge of a building and Miles just sat there spinning in circles really fast in wingsuit form. It was pretty hilarious. Hopefully they didn't patch that so I can actually capture it this time around. I called it the rofl copter.,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Allerkon,"1 November, 2023",I hadn’t experienced any until just a few hours ago where Miles had Peters voice and was able to do his missions etc.,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
pcolibri80,"8 November, 2023",it's still having issues when viewing a suit for Miles. It would just be a small white block on the floor when next to Peter,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
KC_Delta_Returns,"1 November, 2023",But will the issue fix my broken heart?,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
JDigital2,"4 November, 2023",It took me like 4hrs and 45 tries to beat Venom. I had a full life get hit once and boom dead. they should fix that it's crazy.,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Arbiter133,"2 November, 2023",Who cares everybody already traded this game back in.,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Whyyougonnacry4,"1 November, 2023","I just need new game plus already, whats up with that?",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
drinkmorepatron3,"1 November, 2023",What a mess. Hi fi rush set the bar for first party releases to perfect ,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
phoenixashes629,"1 November, 2023","About damn time. Love the game but the bugs are annoying. It's crashed twice on me now, hunters seem to love clipping into sh*t, and I had to restart once because a Mysterium just froze.",marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
Gamer_Firewall,"1 November, 2023",Null,marvels-spider-man-2-patch-1001004-stamps-out-bugs-duplicate-eyes-more
IngloriousFace,"1 November, 2023",This game would never work in 2004. Dolby Atmos wasn't even a thing back then.  How would anybody even know which way to attack?,cancelled-2004-ps2-daredevil-game-unearthed
Slowburn29,"1 November, 2023",Footage was released as well:,cancelled-2004-ps2-daredevil-game-unearthed
gamingdevil800,"1 November, 2023",Someone on here made a good suggestion about the Sifu developer making a Daredevil game,cancelled-2004-ps2-daredevil-game-unearthed
ewdement,"1 November, 2023","There was a few verbal statements that i thought were interesting. One of them was when miles said ""i wonder if Spider-man's Lawyer Friends could help him"" or something to that effect.
Also Rand enterprises was mentioned in one of the missions. Which is referring to the company Danny Rand (Iron Fist...
See more",cancelled-2004-ps2-daredevil-game-unearthed
giles77,"1 November, 2023","Seems it may have been a bit too soon for a Daredevil game. Seems like now, roughly 20 years later and the rise of their popularity from film, would be the right time. Comic book characters saw a huge boom in the last 2 decades and became mainstream. 
I hope we get all kinds of fantastic super hero ...
See more",cancelled-2004-ps2-daredevil-game-unearthed
DisasterArtist,"1 November, 2023",Insomniac will make it happen. ,cancelled-2004-ps2-daredevil-game-unearthed
RobGrizzly,"2 November, 2023","It looks okay. Probably unfair since it's an early build, but the visuals seem dated even for the time, and closer to PS1's Spider-Man, than PS2's Spider-Man 2, which came out in 2004, along with games like MGS Snake Eater, Ninja Gaiden, and Splinter Cell Pandora Tomorrow.
But it had fall damage! Th...
See more",cancelled-2004-ps2-daredevil-game-unearthed
BceBears2,"1 November, 2023",DD and Moon Knight are two MCU heroes with great comics I hope get their own game sooner than later. The narrative potential alone is exciting.  ,cancelled-2004-ps2-daredevil-game-unearthed
whataboutthetwinkie,"1 November, 2023",Coulda been great. Especially if they had Karen Page dressed in a Quiet Sniper 'outfit'. ,cancelled-2004-ps2-daredevil-game-unearthed
lionheartssj,"1 November, 2023",Looks pretty good for a PS2 game. I certainly played worse around that time. Get a better lock on system for combat and let's go.,cancelled-2004-ps2-daredevil-game-unearthed
midori85,"1 November, 2023","For a 2004 canceled game that doesn't look bad, it actually looks good for the time period I wonder why it got canceled I can see this being any other super Hero game green-lit in 2004.
Also the Audio Glitches with the ""get away from me"" looks like its intentional lol like a trippy House Song lol ",cancelled-2004-ps2-daredevil-game-unearthed
Wizard12VJF,"1 November, 2023",Man I remember seeing this advertised in ultimate spiderman it's a shame it never happened.,cancelled-2004-ps2-daredevil-game-unearthed
Whyyougonnacry4,"1 November, 2023",Daredevil as a video game in 2023 would be amazing. ,cancelled-2004-ps2-daredevil-game-unearthed
NDWest14,"1 November, 2023",Swear I saw this all years ago or was there another scrapped DD game?,cancelled-2004-ps2-daredevil-game-unearthed
colindawg,"1 November, 2023",I want a Flash game.,cancelled-2004-ps2-daredevil-game-unearthed
Exit_Music,"1 November, 2023",Started my third character last night. Hoping Jackie makes it out,cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
P3FESP4GP5R,"1 November, 2023","I would like a continuation of V's story. The trouble is that when data is carried across Mass Effect style it can cause a ton of problems, and most of the endings were...non continuable. Or canonise one single ending (😥)
Anyway, regardless of how much better Cyberpunk is now than on release, anyth...
See more",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
Slooganna,"1 November, 2023","I really think the Cyberpunk sequel should be about a whole team of mercs rather than one guy just operating independently. Baldur's Gate 3 showed that you can create an amazing hybrid of a multiplayer and single player game with a system like that, and playing what was a tabletop game completely a...
See more",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
mareo147,"1 November, 2023","I hope the sequel gets a optional 3rd person mode similar in the same veign like Rockstar RDR2 and GTAV and Bethesda's Fallout, Elder Scrolls, and Starfield.",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
ItsOnlyMirrors,"1 November, 2023","I still like the idea of a multiplayer version of cyberpunk. Could be fun working together to do heists or whatever with one person hacking, another stealth, another muscle. 
Maybe I just want a new shadowrun game lol",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
Jkwilk,"1 November, 2023","If it does, then Cyberpunk 3 would be the greatest game ever because the leaps in quality each Witcher game took were amazing. 
Some people have Wild Hunt in their all-time top 10 (I wouldn't have it quite that high, but I get it) but the first game of that series was entirely forgettable (2nd was v...
See more",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
Imprezzion,"1 November, 2023","Please, whatever style or gameplay changes they make, please keep the atmosphere and storytelling aspects as incredible as cyberpunk is. The characters and their development feel very real, the main character is voiced which is amazing as not a lot of games in general actually do that.. and then th...
See more",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
wreckonizer41,"1 November, 2023",“It’s impossible to nail everything on your first try” - tell that to Rockstar that nails everything with every release of GTA. ,cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
FreeCandyMan,"1 November, 2023","CoD usually works rock-solid at release - at least for me, but they've been using the same engine for a while... Now that CDPR is moving to Unreal Engine I have great hopes that they will overcome engine limitations caused by the Red Engine... I've tried to develop in that POS and I simply gave up....
See more",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
MastaC420247,"2 November, 2023",Having played Witcher 3 and Cyberpunk I dont think I trust CDPR to make very good games.,cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
JGuy97,"1 November, 2023","How about simply finishing the game by launch, instead?",cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
Jak3D,"1 November, 2023",Just make it good at launch. Don’t start with that overpromising/underdelivering crap again ,cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
TahtIsDamned,"1 November, 2023",I just want more from this universe. ,cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
BudKeyes,"1 November, 2023",GotY 2029!,cd-projekt-wants-cyberpunk-2077-to-undergo-a-similar-evolution-to-the-witcher
PlanB77,"1 November, 2023",Personally I couldn't go thru the entire game like that - but its very cool visual trick.,spider-man-2-player-does-an-amazing-job-making-the-game-look-like-the-marvel-noir-universe
lionheartssj,"1 November, 2023",The low frame rate of the character animations really elevate this beyond a basic contrast change.  Looks really cool.,spider-man-2-player-does-an-amazing-job-making-the-game-look-like-the-marvel-noir-universe
Z3NIrrelevant,"1 November, 2023",I wish Nick Cage VO was an option... ,spider-man-2-player-does-an-amazing-job-making-the-game-look-like-the-marvel-noir-universe
gewel_the_grateful,"1 November, 2023","Would be great to have a Noir Spidey game at some point.
:)",spider-man-2-player-does-an-amazing-job-making-the-game-look-like-the-marvel-noir-universe
kamgecam,"1 November, 2023",Nice! I like this!,spider-man-2-player-does-an-amazing-job-making-the-game-look-like-the-marvel-noir-universe
Xdlanmd,"1 November, 2023",So cool. I love seeing fanbases find out how to do stuff like this,spider-man-2-player-does-an-amazing-job-making-the-game-look-like-the-marvel-noir-universe
BudKeyes,"1 November, 2023","Personally, Remnant 2's my 2023 GotY. Though, have yet to play Baldur's Gate 3.",remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
Fish613,"1 November, 2023","The titles said ""price"" (among other stuff).....I saw no price. Am I missing something, or is this just IGN being IGN, again??? ",remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
IsaacHoZ,"1 November, 2023","All I needed to come back was more content. I wrung this game dry and loved every minute, not a lot of games can hold my attention for that long after I ""beat"" it. It's even more surprising since I kinda detest looter shooters (but do love me some Dark Souls so I guess it's not that surprising.) Th...
See more",remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
Umfozzy,"1 November, 2023","Hell yes!! This is all such great news.
Remnant 2 is fantastic. I highly urge people to give it a try if they haven't. I really think a lot of people slept on it this year, understandable considering all the games. 
It might still be my Goty, even with all the great games this year. Can't wait for al...
See more",remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
Fatba44,"1 November, 2023",Fantastic game.  Wish my squad wouldn't have bailed on me for Starfield...jerks.,remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
mrs1nister,"1 November, 2023",Really need to get back and finish the game. I'm at the last boss but the guy's i was playing co-op with stopped because one of them ended up in hospital for a while. Must give them a shout and finally get it finished before this drops. ,remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
Cikatriz_ESP,"1 November, 2023",One of those games I expected nothing from and it ended up being one of my favorite games ever. ,remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
BigBearBeardOFire,"1 November, 2023",where is crossplay?,remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
Dunker,"1 November, 2023",The screenshots looks really cool,remnant-2s-first-dlc-the-awakened-king-has-a-release-date-price-and-teaser-trailer
XxSkorchxX,"14 August, 2023","Good article. SBMM is probably one of, if not the, biggest complaint about the game. We didn’t have to worry about this in the older CoD days. This isn’t cheating, you’ll get paired with completely random people this way, whether they’re better than you or not. As it should be. ",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
IsaacHoZ,"14 August, 2023",This has gotta be a new low for you guys. ,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
Rager1707,"14 August, 2023",What kind of trash article is this? Showing people how to cheat? Cmon now!,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
SpicyMichael,"1 November, 2023","Plenty of people have been banned for this.  People have even been banned for having computer configurations that appear to have a VPN due to the TAP adapters required for some VMs and Windows Subsystem for Linux and such.  And you can't exactly appeal with ""IGN recommended I use such and such!""",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
lowcifer,"14 August, 2023","This is pathetic IGN, I knew you’d do anything for views and clicks, but encouraging smurfing?? ",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
SameGameFor20Years,"15 August, 2023","What an absolute embarrassment. Wanting to bully lower-skill players just to make yourself feel better after donating your allowance to a streamer in the hopes he says your name on the stream so you feel included in something. 
What has the world come to, when a demon defiles a witch? ",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
Xdlanmd,"14 August, 2023","You guys do realize VPNS are against the rules in Activision's eyes, and this is a bannable offense. Genuinely the lowest I've seen this website go, and that says a lot. Yikes man. Yikes
You can hate the SBMM system all you want, but the solution is, don't play the game. Not cheating",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
Jak3D,"14 August, 2023",There’s an easy way to skip SBMM: don’t play the new CoDs. ,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
DisasterArtist,"15 August, 2023",lmao vpn ad article,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
S_Bill,"15 August, 2023","Ahhh COD. 
If you're on Xbox don't bother, the level of cheating on pc is unbelievable. Constant ban notifications from Ricochet to see said streamer tearing through lobbies 1 HR later low ranked. 

It's best just to leave this game alone, unless you join them and cheat, complete waste of your time.",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
daddymatt13,"14 August, 2023",Really?  A how to cheat article IGN?,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
kajun7737,"15 August, 2023",ign showing people how to cheat,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
FriedLightning,"14 August, 2023",Console to PC cross play in competitive shootings games is a bigger issue ,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
Gizmo01,"15 August, 2023",FU IGN. You never fail to sink to new lows. Do better. ,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
dirtysteve_99,"15 August, 2023",This is just embarrassing IGN,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
taters_deep,"14 August, 2023",Wouldn't uding a VPN make your ping a lot worse? ,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
scatters1983,"15 August, 2023","I play mw2 and yeah it can get to a point where its frustrating, but blatantly advertising how to cheat is just scum. Ign's chief editor should be embarrassed allowing this to be published. Or maybe he/she is so bad at the game and so desperate to stomp on others they've got all the hacks and whate...
See more",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
SteelSilence91,"15 August, 2023",Embarrassing this is how streamers make them selfs look good and it's sad not a challenge at all and boring wtf why would u activity broadcast to people to use this as a cheat FU iGN,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
domestico,"14 August, 2023","Oh lol, how to cheat by IGN, with ads no less. This site is garbage.",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
midnite11345,"15 November, 2023","Why are people so mad LMFAO this isn't cheating, doesn't get around SBMM it's just reduces the pool of available players to match against and you definitely do not get banned for using a VPN. I've used a VPN for years when gaming and definitely not to get better lobbies but because I travel a lot f...
See more",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
RaMsErItO,"15 August, 2023",Can you please provide me the “way around” watching ads in your video player…even when I’m clicking ON AN AD!?!?,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
HighlandBeerdserkr,"15 August, 2023","""Have you ever felt like you were being put up against players way better than you? Have you ever had that niggling doubt that the skill-based matchmaking system was out to get you?"" 
NOPE! exact opposite. I've played games before SBMM that's when I truly get my ass handed to me. ",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
Jimmy_gee,"15 August, 2023",This is pathetic,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
xVIDOREx,"17 August, 2023",Screw sbmm these people who want it need to learn how to take an L and move on,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
Jagdedge123,"15 August, 2023","All of that, in so that a bunch of sweats don't get their heads handed to them. ",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
spc973,"14 August, 2023",Tried it on console when the game came out. Its such a difficult process I just said fuck it and gave up. ,best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
GarthMarenghiAuthorDreamweaverPlusActor,"15 August, 2023","Nah mate, git gud instead. ",best-warzone-vpn-how-to-avoid-sbmm-in-call-of-duty-skill-based-matchmaking
TheDel22,"1 November, 2023","I know it won win but I think this should absolutely be in the conversation for GOTY. Such a good game and co=op really take it to the next level. Really a great experience.
Not to mention replayability out the ass!",remnant-2s-dlc-builds-on-the-best-of-remnant-2-meaning-more-losomn
pkaldawy,"1 November, 2023",Great review Travis! Appreciate you! ,remnant-2s-dlc-builds-on-the-best-of-remnant-2-meaning-more-losomn
SpaceJonk,"1 November, 2023",I was TODAY YEARS OLD when I just realized the FOOT from TMNT is a riff on the HAND from Daredevil lol,spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
tenken8,"1 November, 2023",Sounds like it's time for a Hand job!,spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
Runschtime,"1 November, 2023",Someone should throw money at the sifu guys to do a Daredevil game.,spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
PlanB77,"1 November, 2023","So if they do 3 separate DLCs like they did in Spidey 1 - my top 3 are Daredevil vs Hand, Cindy Moon(Silk) and Carnage. And my wild card - Wolverine something with him leading into his game.",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
tenken8,"1 November, 2023","In all seriousness, it does sound like Insomniac is taking on more and more of a role of being the de facto Marvel video game factory now in 2023.
Does that excite people or worry people?
Would you want Insomniac games produce banger after banger Marvel video games, perhaps creating a sort of MCU uni...
See more",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
CurryLova,"1 November, 2023","Daredevil's gameplay would be similar to Spider-Man, just without the webs. Would be pretty cool to play as Spider-Man initially in the DLC and then transition to Daredevil. Sony games are all about character switching now.",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
Devon.D.McCarty,"1 November, 2023","I'm also waiting for them to release a teaser for their new Power Rangers game. 
Miles' Biomechanical Suit has big-time Lord Zedd vibes. Plus, the White version of the Smoke and Mirrors Suit is a pretty close build to Tommy's White Ranger gear. 
This studio can clearly be trusted with IP. Just gotta ...
See more",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
Curranator1,"1 November, 2023","If they do 3 story expansions again, I definitely think we're getting something related to The Hand/Daredevil/Doctor Strange....lots of story potential, setting up a universe and new enemies. Then, of course Chameleon was set up and they could reuse the hunters. Lastly I think a Maximum Carnage exp...
See more",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
BeatUpByPiplup,"1 November, 2023",Or how Peter says he could introduce someone to some of the lawyer friends he knows... I wonder who that could be,spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
BceBears2,"1 November, 2023","Hope one day I can see these guys release a Hulk or Ghost Riider game, you can tell they really have a passion for the characters.",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
Sillyzee,"1 November, 2023","When I make secret rooms I always make sure there is a massive window looking into it from the street and a giant garage door also with windows.
Seriously why does your secret room look like the front entrance of a Starbucks ?
The basement apartments of half of this articles commenters would be a bet...
See more",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
faithful.dushness,"1 November, 2023",Spiderman would totally be able to get in there,spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
TheMissingLink000,"1 November, 2023","lol by abstract painting are they talking about that fan in the wall? hahaha
edit: nope i watched the video and there's an actual painting that does indeed look like the window on the sanctum sanctorum",spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
drinkmorepatron3,"1 November, 2023",With every other Sony dev in the toilet and insomniac being a marvel dev now…the ps5 gen is set to be the worst PlayStation gen in history ,spider-man-2-secret-room-sparks-daredevil-doctor-strange-dlc-speculation
nindie-yo,"1 November, 2023","Quiet is awesome and iconic, every nerd convention I go to always has some cool Quiet cosplays, people just love the character.
When you take the fantasy out of character design...well nobody is going to be cosplaying as Insomniac's Mary Jane, ever.",metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
GurtX,"1 November, 2023",Stefanie Joosten's Quiet theme is awesome.,metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
Cainchild,"1 November, 2023","All this comes ahead of Joosten releasing her second studio album
Now all these articles make sense....",metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
SpicyMichael,"1 November, 2023","it would just lose so much of all the nuances and human influence you can have on each role that you play
This is a dangerous argument because it assumes that AI won't ever be capable of performing with equal or even superior ability.  Given what I've seen, I don't think that's a safe bet.  
Probably...
See more",metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
JnRx,"1 November, 2023","Honestly, I remember back in 2015 the explanation of her breathing through her skin and trying to say she's shameful of her deeds or whatever was just as stupid back then as it is today. 
I would respect them more if they just admitted they were down bad and wanted to see the model in skimpy clothin...
See more",metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
SpaceJonk,"1 November, 2023","Kojima has an impressive legacy. He has certainly carved out a unique spot for himself in the video game pantheon. But that legacy will forever be scarred by the way he portrayed his female characters. As great as he is... there will always be a comment, ""ya, but he wrote female characters from a 1...
See more",metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
gamerc369,"1 November, 2023",Not sure Kojima would cast her down the road now he got Hollywood usual suspects on speed dial...,metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
joydivision500,"1 November, 2023",Hot single though ,metal-gear-solid-5-stefanie-joosten-on-playing-quiet-kojima-ai-new-album
Chiefof16,"1 November, 2023","At least she has a mature understanding of it. Guys enjoy seeing attractive women and provocative outfits. It's a natural reaction. I mean, it's literally how life works 😉.
It's such an age-old discussion. Yes, there's a line you can cross where things get completely inappropriate and misogynistic....
See more",8-years-later-metal-gear-solid-5-quiet-actress-sexualisation-debate
Assburgers,"1 November, 2023","I'd like to say I agree, that in real life no woman would wear a bikini and pantyhose into battle. 
But Metal Gear isn't supposed to be realistic so I kind of understand why they went that way. And besides, it's not any different than running a character naked in Dark Souls. ",8-years-later-metal-gear-solid-5-quiet-actress-sexualisation-debate
MasterChief3624,"1 November, 2023","I believe this was the first time I started moving away from blindly loving and respecting everything that Kojima did. Prior to this, I thought he was a brilliant creator that knew the ins and outs of all his stories and never wasted a moment, always making sure his vision was 100% on the screen. A...
See more",8-years-later-metal-gear-solid-5-quiet-actress-sexualisation-debate
B1GPOPPA82,"1 November, 2023","who the hell are the blue haired species?!?! I thought that meant ""old people""",8-years-later-metal-gear-solid-5-quiet-actress-sexualisation-debate
dannybobby33,"1 November, 2023",Gotta be honest when you can sneak around in a box...I don't think they're going for practical ,8-years-later-metal-gear-solid-5-quiet-actress-sexualisation-debate
tenken8,"1 November, 2023","All women want to feel sexy. Maybe not all the time, but there is not one female that does not want to feel attractive no matter their type, orientation, or status.
It's not a bad thing.
But just like how there are so many different people in the world, there should be the same variation in video gam...
See more",8-years-later-metal-gear-solid-5-quiet-actress-sexualisation-debate
